"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","QFCD3MCX","QFCD_MCX"
"20152","02974033",20,0,"1",.,"A"
"20152","02974043",49,0,"1",.,"A"
"20152","02974063",24,0,"1",.,"A"
"20152","02974073",64,0,"1",.,"A"
"20152","02974083",49,0,"1",.,"A"
"20152","02974103",21,0,"1",.,"A"
"20152","02974133",9,0,"1",.,"A"
"20152","02974143",60,0,"1",.,"A"
"20152","02974183",34,0,"1",.,"A"
"20152","02974263",29,0,"1",.,"A"
"20152","02974273",55,0,"1",.,"A"
"20152","02974283",18,0,"1",.,"A"
"20152","02974293",10,0,"1",.,"A"
"20152","02974333",43,0,"1",.,"A"
"20152","02974373",10,0,"1",.,"A"
"20152","02974385",13,0,"1",.,"A"
"20152","02974433",22,0,"1",.,"A"
"20152","02974453",55,0,"1",.,"A"
"20152","02974493",23,0,"1",.,"A"
"20152","02974533",27,0,"1",.,"A"
"20152","02974593",39,0,"1",.,"A"
"20152","02974663",22,0,"1",.,"A"
"20152","02974793",7,0,"1",.,"A"
"20152","02974843",55,0,"1",.,"A"
"20152","02974873",77,0,"1",.,"A"
"20152","02974883",29,0,"1",.,"A"
"20152","02974893",33,0,"1",.,"A"
"20152","02974913",45,0,"1",.,"A"
"20152","02974933",39,0,"1",.,"A"
"20152","02974943",36,0,"1",.,"A"
"20152","02974963",8,0,"1",.,"A"
"20152","02974973",25,0,"1",.,"A"
"20152","02974983",38,0,"1",.,"A"
"20152","02975003",37,0,"1",.,"A"
"20152","02975073",26,0,"1",.,"A"
"20152","02975113",47,0,"1",.,"A"
"20152","02975123",26,0,"1",.,"A"
"20152","02975143",16,0,"1",.,"A"
"20152","02975163",10,0,"1",.,"A"
"20152","02975183",39,0,"1",.,"A"
"20152","02975273",26,0,"1",.,"A"
"20152","02975293",41,0,"1",.,"A"
"20152","02975303",19,0,"1",.,"A"
"20152","02975373",64,0,"1",.,"A"
"20152","02975393",36,0,"1",.,"A"
"20152","02975443",36,0,"1",.,"A"
"20152","02975585",15,0,"1",.,"A"
"20152","02975653",51,0,"1",.,"A"
"20152","02975673",43,0,"1",.,"A"
"20152","02975733",22,0,"1",.,"A"
"20152","02975763",17,0,"1",.,"A"
"20152","02975813",32,0,"1",.,"A"
"20152","02975863",55,0,"1",.,"A"
"20152","02975893",27,0,"1",.,"A"
"20152","02975913",11,0,"1",.,"A"
"20152","02975925",34,0,"1",.,"A"
"20152","02975933",27,0,"1",.,"A"
"20152","02975953",24,0,"1",.,"A"
"20152","02975965",8,0,"1",.,"A"
"20152","02975993",25,0,"1",.,"A"
"20152","02976003",33,0,"1",.,"A"
"20152","02976053",59,0,"1",.,"A"
"20152","02976073",44,0,"1",.,"A"
"20152","02976083",28,0,"1",.,"A"
"20152","02976133",19,0,"1",.,"A"
"20152","02976173",25,0,"1",.,"A"
"20152","02976203",24,0,"1",.,"A"
"20152","02976213",16,0,"1",.,"A"
"20152","02976223",38,0,"1",.,"A"
"20152","02976243",11,0,"1",.,"A"
"20152","02976303",28,0,"1",.,"A"
"20152","02976313",42,0,"1",.,"A"
"20152","02976323",50,0,"1",.,"A"
"20152","02976333",12,0,"1",.,"A"
"20152","02976363",14,0,"1",5,"D"
"20152","02976373",49,0,"1",.,"A"
"20152","02976393",28,0,"1",.,"A"
"20152","02976423",10,0,"1",.,"A"
"20152","02976463",33,0,"1",.,"A"
"20152","02976483",36,0,"1",.,"A"
"20152","02976523",10,0,"1",0,"D"
"20152","02976553",23,0,"1",.,"A"
"20152","02976593",4,0,"1",.,"A"
"20152","02976603",30,0,"1",.,"A"
"20152","02976643",15,0,"1",.,"A"
"20152","02976763",26,0,"1",.,"A"
"20152","02976805",21,0,"1",135,"D"
"20152","02976833",32,0,"1",.,"A"
"20152","02976853",43,0,"1",.,"A"
"20152","02976863",38,0,"1",.,"A"
"20152","02976893",7,0,"1",.,"A"
"20152","02976913",26,0,"1",.,"A"
"20152","02976963",34,0,"1",.,"A"
"20152","02977033",26,0,"1",.,"A"
"20152","02977043",27,0,"1",.,"A"
"20152","02977093",25,0,"1",.,"A"
"20152","02977143",33,0,"1",.,"A"
"20152","02977153",18,0,"1",.,"A"
"20152","02977163",11,0,"1",.,"A"
"20152","02977223",31,0,"1",.,"A"
"20152","02977254",22,0,"1",.,"A"
"20152","02977293",44,0,"1",.,"A"
"20152","02977313",33,0,"1",.,"A"
"20152","02977343",15,0,"1",.,"A"
"20152","02977353",12,0,"1",.,"A"
"20152","02977403",45,0,"1",.,"A"
"20152","02977493",28,0,"1",360,"D"
"20152","02977503",10,0,"1",.,"A"
"20152","02977513",10,0,"1",.,"A"
"20152","02977543",50,0,"1",.,"A"
"20152","02977553",7,0,"1",.,"A"
"20152","02977563",77,0,"1",.,"A"
"20152","02977583",23,0,"1",.,"A"
"20152","02977613",40,0,"1",.,"A"
"20152","02977673",17,0,"1",.,"A"
"20152","02977683",12,0,"1",.,"A"
"20152","02977783",17,0,"1",.,"A"
"20152","02977793",38,0,"1",.,"A"
"20152","02977813",17,0,"1",.,"A"
"20152","02977834",9,0,"1",.,"A"
"20152","02977853",45,0,"1",45,"D"
"20152","02977863",25,0,"1",.,"A"
"20152","02977883",20,0,"1",.,"A"
"20152","02977893",19,0,"1",.,"A"
"20152","02977903",54,0,"1",.,"A"
"20152","02977973",22,0,"1",.,"A"
"20152","02978023",37,0,"1",.,"A"
"20152","02978033",13,0,"1",.,"A"
"20152","02978043",31,0,"1",.,"A"
"20152","02978053",51,0,"1",.,"A"
"20152","02978063",43,0,"1",.,"A"
"20152","02978103",25,0,"1",.,"A"
"20152","02978133",43,0,"1",.,"A"
"20152","02978223",14,0,"1",.,"A"
