"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","TRNONCUX","TRNO_CUX","TRNONCUY","TRNO_CUY"
"20153","03150712",23,3,"1",18,"E","120","D"
"20153","03150712",23,4,"1",37,"E","130","D"
"20153","03150712",23,5,"1",1,"E","140","D"
"20153","03150712",23,6,"1",59,"E","150","D"
"20153","03150712",23,7,"1",1,"E","160","D"
"20153","03150712",23,8,"1",4,"E","170","D"
"20153","03150712",23,9,"1",28,"E","180","D"
"20153","03150712",23,10,"1",7,"E","190","D"
"20153","03150712",23,11,"1",10,"E","200","D"
"20153","03150712",23,12,"1",13,"E","210","D"
"20153","03150712",23,13,"1",12,"E","220","D"
"20153","03151482",16,0,"1",.,"H",,"A"
"20153","03151482",16,1,"1",152,"E","100","D"
"20153","03151482",16,2,"1",48,"E","110","D"
"20153","03152382",41,0,"1",.,"H",,"A"
"20153","03152382",41,1,"1",225,"E","100","D"
"20153","03152382",41,2,"1",56,"E","110","D"
"20153","03152382",41,3,"1",78,"E","120","D"
"20153","03152382",41,4,"1",416,"E","130","D"
"20153","03152382",41,5,"1",11,"E","140","D"
"20153","03152382",41,6,"1",691,"E","150","D"
"20153","03152382",41,7,"1",64,"E","160","D"
"20153","03152382",41,8,"1",27,"E","170","D"
"20153","03152382",41,9,"1",642,"E","180","D"
"20153","03152382",41,10,"1",90,"E","190","D"
"20153","03152702",29,0,"1",.,"H",,"A"
"20153","03152702",29,1,"1",66,"E","100","D"
"20153","03152702",29,2,"1",16,"E","110","D"
"20153","03152702",29,3,"1",118,"E","130","D"
"20153","03164872",38,0,"1",.,"H",,"A"
"20153","03164872",38,1,"1",4,"E","100","D"
"20153","03164872",38,2,"1",1,"E","110","D"
"20153","03164872",38,3,"1",2,"E","120","D"
"20153","03164872",38,4,"1",15,"E","130","D"
"20153","03164872",38,5,"1",15,"E","150","D"
"20153","03164872",38,6,"1",1,"E","160","D"
"20153","03164872",38,7,"1",1,"E","170","D"
"20153","03164872",38,8,"1",3,"E","180","D"
"20153","03164872",38,9,"1",2,"E","190","D"
"20153","03164872",38,10,"1",2,"E","200","D"
"20153","03164872",38,11,"1",2,"E","210","D"
"20153","03164872",38,12,"1",2,"E","220","D"
"20153","03165342",20,0,"1",.,"H",,"A"
"20153","03165342",20,1,"1",11,"E","120","D"
"20153","03165342",20,2,"1",1,"E","140","D"
"20153","03165342",20,3,"1",56,"E","150","D"
"20153","03165342",20,4,"1",2,"E","160","D"
"20153","03165342",20,5,"1",8,"E","170","D"
"20153","03165342",20,6,"1",68,"E","180","D"
"20153","03165342",20,7,"1",4,"E","190","D"
"20153","03166402",69,0,"1",.,"H",,"A"
"20153","03166402",69,1,"1",35,"E","100","D"
"20153","03166402",69,2,"1",8,"E","110","D"
"20153","03166402",69,3,"1",14,"E","200","D"
"20153","03166402",69,4,"1",27,"E","210","D"
"20153","03166402",69,5,"1",16,"E","220","D"
"20153","03167692",16,0,"1",.,"H",,"A"
"20153","03167692",16,1,"1",26,"E","120","D"
"20153","03167692",16,2,"1",2,"E","140","D"
"20153","03167692",16,3,"1",183,"E","150","D"
"20153","03167692",16,4,"1",12,"E","160","D"
"20153","03167692",16,5,"1",9,"E","170","D"
"20153","03167692",16,6,"1",58,"E","180","D"
"20153","03167692",16,7,"1",10,"E","190","D"
"20153","03168392",36,0,"1",.,"H",,"A"
"20153","03168392",36,1,"1",250,"E","130","D"
"20153","03170312",36,0,"1",.,"H",,"A"
"20153","03170312",36,1,"1",39,"E","120","D"
"20153","03170312",36,2,"1",10,"E","140","D"
"20153","03170312",36,3,"1",344,"E","150","D"
"20153","03170312",36,4,"1",31,"E","160","D"
"20153","03170312",36,5,"1",13,"E","170","D"
"20153","03170312",36,6,"1",319,"E","180","D"
"20153","03170312",36,7,"1",45,"E","190","D"
"20153","03170312",36,8,"1",50,"E","200","D"
"20153","03170312",36,9,"1",94,"E","210","D"
"20153","03170312",36,10,"1",55,"E","220","D"
"20153","03171132",37,0,"1",.,"H",,"A"
"20153","03171132",37,1,"1",1962,"E","100","D"
"20153","03171132",37,2,"1",608,"E","110","D"
"20153","03171132",37,3,"1",4025,"U","130","D"
"20153","03171692",35,0,"1",.,"H",,"A"
"20153","03171692",35,1,"1",339,"E","100","D"
"20153","03171692",35,2,"1",86,"E","110","D"
"20153","03172544",66,0,"1",.,"H",,"A"
"20153","03172544",66,1,"1",182,"E","100","D"
"20153","03172544",66,2,"1",57,"E","110","D"
"20153","03172544",66,3,"1",84,"E","120","D"
"20153","03172544",66,4,"1",388,"E","130","D"
"20153","03172544",66,5,"1",16,"E","140","D"
"20153","03172544",66,6,"1",617,"E","150","D"
"20153","03172544",66,7,"1",61,"E","160","D"
"20153","03172544",66,8,"1",54,"E","170","D"
"20153","03172544",66,9,"1",130,"E","180","D"
"20153","03172544",66,10,"1",85,"E","190","D"
"20153","03172544",66,11,"1",97,"E","200","D"
"20153","03172544",66,12,"1",119,"E","210","D"
"20153","03172544",66,13,"1",110,"E","220","D"
"20153","03185291",31,0,"1",.,"H",,"A"
"20153","03185291",31,1,"1",34,"E","120","D"
"20153","03185291",31,2,"1",5,"E","140","D"
"20153","03185291",31,3,"1",222,"E","150","D"
"20153","03185291",31,4,"1",17,"E","160","D"
"20153","03185291",31,5,"1",28,"E","170","D"
"20153","03185291",31,6,"1",16,"E","180","D"
"20153","03185291",31,7,"1",28,"E","190","D"
"20153","03189631",19,0,"1",.,"H",,"A"
"20153","03189631",19,1,"1",72,"E","100","D"
"20153","03189631",19,2,"1",22,"E","110","D"
"20153","03189631",19,3,"1",29,"E","120","D"
"20153","03189631",19,4,"1",138,"E","130","D"
"20153","03189631",19,5,"1",5,"E","140","D"
"20153","03189631",19,6,"1",213,"E","150","D"
"20153","03189631",19,7,"1",10,"E","160","D"
"20153","03189631",19,8,"1",31,"E","170","D"
"20153","03189631",19,9,"1",262,"E","180","D"
"20153","03189631",19,10,"1",18,"E","190","D"
"20153","03190101",15,0,"1",.,"H",,"A"
"20153","03190101",15,1,"1",174,"E","120","D"
"20153","03190101",15,2,"1",29,"E","140","D"
"20153","03190101",15,3,"1",1273,"E","150","D"
"20153","03190101",15,4,"1",102,"E","160","D"
"20153","03190101",15,5,"1",163,"E","170","D"
"20153","03190101",15,6,"1",95,"E","180","D"
"20153","03190101",15,7,"1",164,"E","190","D"
"20153","03190141",18,0,"1",.,"H",,"A"
"20153","03190141",18,1,"1",49,"E","100","D"
"20153","03190141",18,2,"1",12,"E","110","D"
"20153","03190141",18,3,"1",17,"E","120","D"
"20153","03190141",18,4,"1",89,"E","130","D"
"20153","03190141",18,5,"1",2,"E","140","D"
"20153","03190141",18,6,"1",150,"E","150","D"
"20153","03190141",18,7,"1",13,"E","160","D"
"20153","03190141",18,8,"1",5,"E","170","D"
"20153","03190141",18,9,"1",139,"E","180","D"
"20153","03190141",18,10,"1",24,"E","190","D"
"20153","03190241",15,0,"1",.,"H",,"A"
"20153","03190241",15,1,"1",131,"E","120","D"
"20153","03190241",15,2,"1",17,"E","140","D"
"20153","03190241",15,3,"1",720,"E","150","D"
"20153","03190241",15,4,"1",26,"E","160","D"
"20153","03190241",15,5,"1",80,"E","170","D"
"20153","03190241",15,6,"1",26,"E","190","D"
"20153","03190671",36,0,"1",.,"H",,"A"
"20153","03190671",36,1,"1",250,"E","100","D"
"20153","03190671",36,2,"1",62,"E","110","D"
"20153","03190671",36,3,"1",87,"E","120","D"
"20153","03190671",36,4,"1",455,"E","130","D"
"20153","03190671",36,5,"1",13,"E","140","D"
"20153","03190671",36,6,"1",773,"E","150","D"
"20153","03190671",36,7,"1",71,"E","160","D"
"20153","03190671",36,8,"1",30,"E","170","D"
"20153","03190671",36,9,"1",713,"E","180","D"
"20153","03190671",36,10,"1",100,"E","190","D"
"20153","03190671",36,11,"1",112,"E","200","D"
"20153","03190671",36,12,"1",211,"E","210","D"
"20153","03190671",36,13,"1",123,"E","220","D"
"20153","03191871",48,0,"1",.,"H",,"A"
"20153","03191871",48,1,"1",33,"E","120","D"
"20153","03191871",48,2,"1",4,"E","140","D"
"20153","03191871",48,3,"1",258,"E","150","D"
"20153","03191871",48,4,"1",23,"E","160","D"
"20153","03191871",48,5,"1",10,"E","170","D"
"20153","03191871",48,6,"1",239,"E","180","D"
"20153","03191871",48,7,"1",33,"E","190","D"
"20153","03191881",26,0,"1",.,"H",,"A"
"20153","03191881",26,1,"1",4,"E","100","D"
"20153","03191881",26,2,"1",1,"E","110","D"
"20153","03191881",26,3,"1",1,"E","120","D"
"20153","03191881",26,4,"1",7,"E","130","D"
"20153","03191881",26,5,"1",18,"E","150","D"
"20153","03191881",26,6,"1",1,"E","160","D"
"20153","03191881",26,7,"1",11,"E","180","D"
"20153","03191881",26,8,"1",1,"E","190","D"
"20153","03191881",26,9,"1",1,"E","200","D"
"20153","03191881",26,10,"1",3,"E","210","D"
"20153","03191881",26,11,"1",2,"E","220","D"
"20153","03193471",21,0,"1",.,"H",,"A"
"20153","03193471",21,1,"1",75,"E","100","D"
"20153","03193471",21,2,"1",22,"E","110","D"
"20153","03193471",21,3,"1",32,"E","120","D"
"20153","03193471",21,4,"1",6,"E","140","D"
"20153","03193471",21,5,"1",240,"E","150","D"
"20153","03193471",21,6,"1",24,"E","160","D"
"20153","03193471",21,7,"1",21,"E","170","D"
"20153","03193471",21,8,"1",47,"E","180","D"
"20153","03193471",21,9,"1",33,"E","190","D"
"20153","03207121",19,0,"1",.,"H",,"A"
"20153","03207121",19,1,"1",38,"E","120","D"
"20153","03207121",19,2,"1",4,"E","140","D"
"20153","03207121",19,3,"1",209,"E","150","D"
"20153","03207121",19,4,"1",6,"E","160","D"
"20153","03207121",19,5,"1",15,"E","170","D"
"20153","03207121",19,6,"1",101,"E","180","D"
"20153","03207121",19,7,"1",27,"E","190","D"
"20153","03207181",36,0,"1",.,"H",,"A"
"20153","03207181",36,1,"1",37,"E","120","D"
"20153","03207181",36,2,"1",5,"E","140","D"
"20153","03207181",36,3,"1",219,"E","150","D"
"20153","03207181",36,4,"1",6,"E","160","D"
"20153","03207181",36,5,"1",16,"E","170","D"
"20153","03207181",36,6,"1",104,"E","180","D"
"20153","03207181",36,7,"1",28,"E","190","D"
"20153","03208171",26,0,"1",.,"H",,"A"
"20153","03208171",26,1,"1",35,"E","100","D"
"20153","03208171",26,2,"1",8,"E","110","D"
"20153","03208171",26,3,"1",17,"E","120","D"
"20153","03208171",26,4,"1",1,"E","140","D"
"20153","03208171",26,5,"1",109,"E","150","D"
"20153","03208171",26,6,"1",10,"E","160","D"
"20153","03208171",26,7,"1",4,"E","170","D"
"20153","03208171",26,8,"1",102,"E","180","D"
"20153","03208171",26,9,"1",14,"E","190","D"
"20153","03208931",34,0,"1",.,"H",,"A"
"20153","03208931",34,1,"1",11,"E","120","D"
"20153","03208931",34,2,"1",54,"E","130","D"
"20153","03208931",34,3,"1",5,"E","140","D"
"20153","03208931",34,4,"1",86,"E","150","D"
"20153","03208931",34,5,"1",8,"E","160","D"
"20153","03208931",34,6,"1",7,"E","170","D"
"20153","03208931",34,7,"1",17,"E","180","D"
"20153","03208931",34,8,"1",12,"E","190","D"
"20153","03210111",46,0,"1",.,"H",,"A"
"20153","03210111",46,1,"1",79,"E","200","D"
"20153","03210111",46,2,"1",71,"E","210","D"
"20153","03210111",46,3,"1",90,"E","220","D"
"20153","03212581",39,0,"1",.,"H",,"A"
"20153","03212581",39,1,"1",190,"G","100","D"
"20153","03212581",39,2,"1",57,"G","110","D"
"20153","03212581",39,3,"1",84,"G","120","D"
"20153","03212581",39,4,"1",388,"G","130","D"
"20153","03212581",39,5,"1",16,"G","140","D"
"20153","03212581",39,6,"1",617,"G","150","D"
"20153","03212581",39,7,"1",61,"G","160","D"
"20153","03212581",39,8,"1",54,"G","170","D"
"20153","03212581",39,9,"1",122,"G","180","D"
"20153","03212581",39,10,"1",85,"G","190","D"
"20153","03212581",39,11,"1",97,"G","200","D"
"20153","03212581",39,12,"1",119,"G","210","D"
"20153","03212581",39,13,"1",110,"G","220","D"
"20153","03212671",36,0,"1",.,"H",,"A"
"20153","03212671",36,1,"1",1176,"E","100","D"
"20153","03212671",36,2,"1",294,"E","110","D"
"20153","03212671",36,3,"1",413,"E","120","D"
"20153","03212671",36,4,"1",2143,"E","130","D"
"20153","03212671",36,5,"1",62,"E","140","D"
"20153","03212671",36,6,"1",3608,"E","150","D"
"20153","03212671",36,7,"1",334,"E","160","D"
"20153","03212671",36,8,"1",143,"E","170","D"
"20153","03212671",36,9,"1",3353,"E","180","D"
"20153","03212671",36,10,"1",474,"E","190","D"
"20153","03215251",27,0,"1",.,"H",,"A"
"20153","03215251",27,1,"1",388,"E","100","D"
"20153","03215251",27,2,"1",101,"E","110","D"
"20153","03215251",27,3,"1",160,"E","120","D"
"20153","03215251",27,4,"1",742,"E","130","D"
"20153","03215251",27,5,"1",27,"E","140","D"
"20153","03215251",27,6,"1",1147,"E","150","D"
"20153","03215251",27,7,"1",58,"E","160","D"
"20153","03215251",27,8,"1",170,"E","170","D"
"20153","03215251",27,9,"1",1410,"E","180","D"
"20153","03215251",27,10,"1",97,"E","190","D"
"20153","03215471",48,0,"1",.,"H",,"A"
"20153","03215471",48,1,"1",17,"E","120","D"
"20153","03215471",48,2,"1",5,"E","140","D"
"20153","03215471",48,3,"1",127,"E","150","D"
"20153","03215471",48,4,"1",10,"E","160","D"
"20153","03215471",48,5,"1",16,"E","170","D"
"20153","03215471",48,6,"1",9,"E","180","D"
"20153","03215471",48,7,"1",16,"E","190","D"
"20153","03215551",35,0,"1",.,"H",,"A"
"20153","03215551",35,1,"1",76,"E","100","D"
"20153","03215551",35,2,"1",17,"E","110","D"
"20153","03215551",35,3,"1",25,"E","120","D"
"20153","03215551",35,4,"1",3,"E","140","D"
"20153","03215551",35,5,"1",219,"E","150","D"
"20153","03215551",35,6,"1",20,"E","160","D"
"20153","03215551",35,7,"1",8,"E","170","D"
"20153","03215551",35,8,"1",204,"E","180","D"
"20153","03215551",35,9,"1",28,"E","190","D"
"20153","03215662",34,0,"1",.,"H",,"A"
"20153","03215662",34,1,"1",25,"E","100","D"
"20153","03215662",34,2,"1",11,"E","110","D"
"20153","03215662",34,3,"1",14,"E","120","D"
"20153","03215662",34,4,"1",2,"E","140","D"
"20153","03215662",34,5,"1",87,"E","150","D"
"20153","03215662",34,6,"1",2,"E","160","D"
"20153","03215662",34,7,"1",6,"E","170","D"
"20153","03215662",34,8,"1",42,"E","180","D"
"20153","03215662",34,9,"1",11,"E","190","D"
"20153","03216081",19,0,"1",.,"H",,"A"
"20153","03216081",19,1,"1",7,"E","120","D"
"20153","03216081",19,2,"1",31,"E","150","D"
"20153","03216081",19,3,"1",2,"E","160","D"
"20153","03216081",19,4,"1",4,"E","170","D"
"20153","03216081",19,5,"1",2,"E","180","D"
"20153","03216081",19,6,"1",4,"E","190","D"
"20153","03227891",25,0,"1",.,"H",,"A"
"20153","03227891",25,1,"1",3,"E","100","D"
"20153","03227891",25,2,"1",8,"E","120","D"
"20153","03227891",25,3,"1",6,"E","130","D"
"20153","03227891",25,4,"1",10,"E","150","D"
"20153","03227891",25,5,"1",3,"E","180","D"
"20153","03227891",25,6,"1",1,"E","200","D"
"20153","03227891",25,7,"1",2,"E","210","D"
"20153","03227891",25,8,"1",2,"E","220","D"
"20153","03228351",29,0,"1",.,"H",,"A"
"20153","03228351",29,1,"1",69,"E","100","D"
"20153","03228351",29,2,"1",21,"E","110","D"
"20153","03228351",29,3,"1",34,"E","120","D"
"20153","03228351",29,4,"1",6,"E","140","D"
"20153","03228351",29,5,"1",260,"E","150","D"
"20153","03228351",29,6,"1",25,"E","160","D"
"20153","03228351",29,7,"1",33,"E","170","D"
"20153","03228351",29,8,"1",19,"E","180","D"
"20153","03228351",29,9,"1",33,"E","190","D"
"20153","03228601",34,0,"1",.,"H",,"A"
"20153","03228601",34,1,"1",25,"E","100","D"
"20153","03228601",34,2,"1",6,"E","110","D"
"20153","03228601",34,3,"1",8,"E","120","D"
"20153","03228601",34,4,"1",40,"E","130","D"
"20153","03228601",34,5,"1",1,"E","140","D"
"20153","03228601",34,6,"1",64,"E","150","D"
"20153","03228601",34,7,"1",6,"E","160","D"
"20153","03228601",34,8,"1",5,"E","170","D"
"20153","03228601",34,9,"1",12,"E","180","D"
"20153","03228601",34,10,"1",8,"E","190","D"
"20153","03229821",49,0,"1",.,"H",,"A"
"20153","03229821",49,1,"1",13,"E","120","D"
"20153","03229821",49,2,"1",2,"E","140","D"
"20153","03229821",49,3,"1",120,"E","150","D"
"20153","03229821",49,4,"1",15,"E","160","D"
"20153","03229821",49,5,"1",4,"E","170","D"
"20153","03229821",49,6,"1",111,"E","180","D"
"20153","03229821",49,7,"1",15,"E","190","D"
"20153","03229941",19,0,"1",.,"H",,"A"
"20153","03229941",19,1,"1",406,"E","100","D"
"20153","03229941",19,2,"1",106,"E","110","D"
"20153","03229941",19,3,"1",168,"E","120","D"
"20153","03229941",19,4,"1",777,"E","130","D"
"20153","03229941",19,5,"1",28,"E","140","D"
"20153","03229941",19,6,"1",1201,"E","150","D"
"20153","03229941",19,7,"1",60,"E","160","D"
"20153","03229941",19,8,"1",177,"E","170","D"
"20153","03229941",19,9,"1",1475,"E","180","D"
"20153","03229941",19,10,"1",102,"E","190","D"
"20153","03231711",33,0,"1",.,"H",,"A"
"20153","03231711",33,1,"1",98,"E","100","D"
"20153","03231711",33,2,"1",24,"E","110","D"
"20153","03231711",33,3,"1",34,"E","120","D"
"20153","03231711",33,4,"1",178,"E","130","D"
"20153","03231711",33,5,"1",5,"E","140","D"
"20153","03231711",33,6,"1",300,"E","150","D"
"20153","03231711",33,7,"1",27,"E","160","D"
"20153","03231711",33,8,"1",11,"E","170","D"
"20153","03231711",33,9,"1",279,"E","180","D"
"20153","03231711",33,10,"1",44,"E","190","D"
"20153","03231861",32,0,"1",.,"H",,"A"
"20153","03231861",32,1,"1",106,"E","100","D"
"20153","03231861",32,2,"1",32,"E","110","D"
"20153","03231861",32,3,"1",222,"E","130","D"
"20153","03232901",24,0,"1",.,"H",,"A"
"20153","03232901",24,1,"1",38,"E","100","D"
"20153","03232901",24,2,"1",17,"E","110","D"
"20153","03232901",24,3,"1",17,"E","120","D"
"20153","03232901",24,4,"1",81,"E","130","D"
"20153","03232901",24,5,"1",3,"E","140","D"
"20153","03232901",24,6,"1",129,"E","150","D"
"20153","03232901",24,7,"1",12,"E","160","D"
"20153","03232901",24,8,"1",11,"E","170","D"
"20153","03232901",24,9,"1",25,"E","180","D"
"20153","03232901",24,10,"1",17,"E","190","D"
"20153","03233251",29,0,"1",.,"H",,"A"
"20153","03233251",29,1,"1",238,"E","100","D"
"20153","03233251",29,2,"1",59,"E","110","D"
"20153","03233251",29,3,"1",83,"E","120","D"
"20153","03233251",29,4,"1",16,"E","140","D"
"20153","03233251",29,5,"1",732,"E","150","D"
"20153","03233251",29,6,"1",67,"E","160","D"
"20153","03233251",29,7,"1",29,"E","170","D"
"20153","03233251",29,8,"1",680,"E","180","D"
"20153","03233251",29,9,"1",96,"E","190","D"
"20153","03234231",46,0,"1",.,"H",,"A"
"20153","03234231",46,1,"1",327,"E","100","D"
"20153","03234231",46,2,"1",81,"E","110","D"
"20153","03234231",46,3,"1",592,"E","130","D"
"20153","03235691",33,0,"1",.,"H",,"A"
"20153","03235691",33,1,"1",4,"E","100","D"
"20153","03235691",33,2,"1",1,"E","110","D"
"20153","03235691",33,3,"1",1,"E","120","D"
"20153","03235691",33,4,"1",14,"E","150","D"
"20153","03235691",33,5,"1",1,"E","160","D"
"20153","03235691",33,6,"1",13,"E","180","D"
"20153","03235691",33,7,"1",6,"E","190","D"
"20153","03236501",23,0,"1",.,"H",,"A"
"20153","03236501",23,1,"1",270,"E","100","D"
"20153","03236501",23,2,"1",70,"E","110","D"
"20153","03236501",23,3,"1",109,"E","120","D"
"20153","03236501",23,4,"1",518,"E","130","D"
"20153","03236501",23,5,"1",19,"E","140","D"
"20153","03236501",23,6,"1",805,"E","150","D"
"20153","03236501",23,7,"1",40,"E","160","D"
"20153","03236501",23,8,"1",118,"E","170","D"
"20153","03236501",23,9,"1",983,"E","180","D"
"20153","03236501",23,10,"1",68,"E","190","D"
"20153","03237791",37,0,"1",.,"H",,"A"
"20153","03237791",37,1,"1",79,"E","100","D"
